product_link,title,brand,price,discount,avg_rating,total_ratings
https://www.flipkart.com/red-tape-walking-shoes-women/p/itmddccf49c7e95a?pid=SHOGAPCZZUQUQNHC&lid=LSTSHOGAPCZZUQUQNHCEB7HX7&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_19_733&otracker=search&otracker1=search&fm=organic&iid=e154b8f5-3d5e-4068-8d0e-cf055c9d1812.SHOGAPCZZUQUQNHC.SEARCH&ppt=sp&ppn=sp&ssid=9jmqw0bffk0000001716205026594&qH=32e27b1148959538,Walking Shoes For Women,RED TAPE ,1889,0.7,4.3,297
https://www.flipkart.com/asian-sketch-21-grey-blue-walking-shoes-gym-shoes-canvas-shoes-training-shoes-sports-shoes-running-shoes-women/p/itmf85k4tkh6fdb8?pid=SHOF85G2HYRXGGUX&lid=LSTSHOF85G2HYRXGGUXZ3XJEJ&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_19_734&otracker=search&otracker1=search&fm=organic&iid=e154b8f5-3d5e-4068-8d0e-cf055c9d1812.SHOF85G2HYRXGGUX.SEARCH&ppt=sp&ppn=sp&ssid=9jmqw0bffk0000001716205026594&qH=32e27b1148959538,"Sketch-21 Grey Blue Walking Shoes,Gym Shoes,Canvas Shoes,Training Shoes,Sports Shoes, Running Shoes For Women",asian ,458,0.54,3.9,2032
https://www.flipkart.com/adidas-run-70s-running-shoes-women/p/itma26340292a4dc?pid=SHOGZT3RV6YCGZTU&lid=LSTSHOGZT3RV6YCGZTUF8MZIE&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_19_735&otracker=search&otracker1=search&fm=organic&iid=e154b8f5-3d5e-4068-8d0e-cf055c9d1812.SHOGZT3RV6YCGZTU.SEARCH&ppt=sp&ppn=sp&ssid=9jmqw0bffk0000001716205026594&qH=32e27b1148959538,RUN 70s Running Shoes For Women,ADIDAS ,3229,0.53,4.3,436
https://www.flipkart.com/puma-camo-wns-sneakers-women/p/itm82e12721c7722?pid=SHOG6GCXDZDABNKH&lid=LSTSHOG6GCXDZDABNKHBC7ZY4&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_19_736&otracker=search&otracker1=search&fm=organic&iid=e154b8f5-3d5e-4068-8d0e-cf055c9d1812.SHOG6GCXDZDABNKH.SEARCH&ppt=sp&ppn=sp&ssid=9jmqw0bffk0000001716205026594&qH=32e27b1148959538,Camo Wn�s Sneakers For Women,PUMA ,1799,0.6,4.2,1179
https://www.flipkart.com/campus-krystal-walking-shoes-women/p/itm9c10765935287?pid=SHOG6Z47FKBDRKMG&lid=LSTSHOG6Z47FKBDRKMGZPTVNC&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_19_737&otracker=search&otracker1=search&fm=organic&iid=e154b8f5-3d5e-4068-8d0e-cf055c9d1812.SHOG6Z47FKBDRKMG.SEARCH&ppt=sp&ppn=sp&ssid=9jmqw0bffk0000001716205026594&qH=32e27b1148959538,KRYSTAL Walking Shoes For Women,CAMPUS ,839,0.55,4.3,6473
https://www.flipkart.com/nike-downshifter-11-running-shoes-women/p/itme1e9fa3ff8dce?pid=SHOGSFAYZGNCYEJF&lid=LSTSHOGSFAYZGNCYEJFXIIL20&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_19_738&otracker=search&otracker1=search&fm=organic&iid=e154b8f5-3d5e-4068-8d0e-cf055c9d1812.SHOGSFAYZGNCYEJF.SEARCH&ppt=sp&ppn=sp&ssid=9jmqw0bffk0000001716205026594&qH=32e27b1148959538,Downshifter 11 Running Shoes For Women,NIKE ,3040,0.23,4.3,218
https://www.flipkart.com/hrx-hrithik-roshan-go-lite-running-shoes-women/p/itm7123283268355?pid=SHOGPGQYVPUBGKXK&lid=LSTSHOGPGQYVPUBGKXKXEZ6BO&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_19_739&otracker=search&otracker1=search&fm=organic&iid=e154b8f5-3d5e-4068-8d0e-cf055c9d1812.SHOGPGQYVPUBGKXK.SEARCH&ppt=sp&ppn=sp&ssid=9jmqw0bffk0000001716205026594&qH=32e27b1148959538,GO-LITE Running Shoes For Women,HRX by Hrithik Roshan ,898,0.7,4.3,209
https://www.flipkart.com/puma-harper-wns-idp-running-shoes-women/p/itma68b10218ed9e?pid=SHOGGF44YZ8ENGGY&lid=LSTSHOGGF44YZ8ENGGYZAT1OF&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_19_740&otracker=search&otracker1=search&fm=organic&iid=e154b8f5-3d5e-4068-8d0e-cf055c9d1812.SHOGGF44YZ8ENGGY.SEARCH&ppt=sp&ppn=sp&ssid=9jmqw0bffk0000001716205026594&qH=32e27b1148959538,Puma Harper Wns IDP Running Shoes For Women,PUMA ,2281,0.46,4.3,5407
https://www.flipkart.com/adidas-glideease-w-running-shoes-women/p/itm8bcc34f411cc0?pid=SHOGGW2RH4PVXUYF&lid=LSTSHOGGW2RH4PVXUYFRROI6Y&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_19_741&otracker=search&otracker1=search&fm=organic&iid=e154b8f5-3d5e-4068-8d0e-cf055c9d1812.SHOGGW2RH4PVXUYF.SEARCH&ppt=sp&ppn=sp&ssid=9jmqw0bffk0000001716205026594&qH=32e27b1148959538,GlideEase W Running Shoes For Women,ADIDAS ,1679,0.37,4.3,2656
https://www.flipkart.com/new-balance-coast-running-shoes-women/p/itm29da6c6542e01?pid=SHOG6ZX4JRHTECJQ&lid=LSTSHOG6ZX4JRHTECJQ76Y6FD&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_19_742&otracker=search&otracker1=search&fm=organic&iid=e154b8f5-3d5e-4068-8d0e-cf055c9d1812.SHOG6ZX4JRHTECJQ.SEARCH&ppt=sp&ppn=sp&ssid=9jmqw0bffk0000001716205026594&qH=32e27b1148959538,COAST Running Shoes For Women,New Balance ,1579,0.64,4,60
https://www.flipkart.com/puma-loop-x-wns-idp-walking-shoes-women/p/itm2db26dc036f79?pid=SHOGEGAC5GNNJF7T&lid=LSTSHOGEGAC5GNNJF7TEVXWRJ&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_19_743&otracker=search&otracker1=search&fm=organic&iid=e154b8f5-3d5e-4068-8d0e-cf055c9d1812.SHOGEGAC5GNNJF7T.SEARCH&ppt=sp&ppn=sp&ssid=9jmqw0bffk0000001716205026594&qH=32e27b1148959538,Loop X Wns IDP Walking Shoes For Women,PUMA ,1199,0.6,4.3,1535
https://www.flipkart.com/action-running-shoes-women/p/itmd53c16bfa2cfa?pid=SHOGXPESYK3EVXDZ&lid=LSTSHOGXPESYK3EVXDZMTJOVJ&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_19_744&otracker=search&otracker1=search&fm=organic&iid=e154b8f5-3d5e-4068-8d0e-cf055c9d1812.SHOGXPESYK3EVXDZ.SEARCH&ppt=sp&ppn=sp&ssid=9jmqw0bffk0000001716205026594&qH=32e27b1148959538,Running Shoes For Women,action ,1329,0.58,4,8
https://www.flipkart.com/campus-camp-callie-walking-shoes-women/p/itm4c372eb04ce83?pid=SHOGGE7YWT7FHJZH&lid=LSTSHOGGE7YWT7FHJZH6FQPFT&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_19_745&otracker=search&otracker1=search&fm=organic&iid=e154b8f5-3d5e-4068-8d0e-cf055c9d1812.SHOGGE7YWT7FHJZH.SEARCH&ppt=sp&ppn=sp&ssid=9jmqw0bffk0000001716205026594&qH=32e27b1148959538,CAMP CALLIE Walking Shoes For Women,CAMPUS ,728,0.27,4.5,24
https://www.flipkart.com/skechers-bobs-plush-peace-love-walking-shoes-women/p/itm485142444782c?pid=SHOGFHWZUEAS3NH5&lid=LSTSHOGFHWZUEAS3NH5ALZEYU&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_19_746&otracker=search&otracker1=search&fm=organic&iid=e154b8f5-3d5e-4068-8d0e-cf055c9d1812.SHOGFHWZUEAS3NH5.SEARCH&ppt=sp&ppn=sp&ssid=9jmqw0bffk0000001716205026594&qH=32e27b1148959538,BOBS PLUSH - PEACE & LOVE Walking Shoes For Women,Skechers ,2439,0.26,4.1,324
https://www.flipkart.com/skechers-skech-lite-pro-running-shoes-women/p/itm6aaa838b5121d?pid=SHOGHDTVHHXGM9YG&lid=LSTSHOGHDTVHHXGM9YGD18UN8&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_19_747&otracker=search&otracker1=search&fm=organic&iid=e154b8f5-3d5e-4068-8d0e-cf055c9d1812.SHOGHDTVHHXGM9YG.SEARCH&ppt=sp&ppn=sp&ssid=9jmqw0bffk0000001716205026594&qH=32e27b1148959538,Skech-Lite Pro Running Shoes For Women,Skechers ,3649,0.37,4.5,160
https://www.flipkart.com/reebok-energen-plus-2-casuals-women/p/itme5d860e432c6d?pid=SHOGQF6VNSEDWH4F&lid=LSTSHOGQF6VNSEDWH4F1RHEEJ&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_19_748&otracker=search&otracker1=search&fm=organic&iid=e154b8f5-3d5e-4068-8d0e-cf055c9d1812.SHOGQF6VNSEDWH4F.SEARCH&ppt=sp&ppn=sp&ssid=9jmqw0bffk0000001716205026594&qH=32e27b1148959538,ENERGEN PLUS 2 Casuals For Women,REEBOK ,3469,0.54,5,6
https://www.flipkart.com/adidas-questeron-w-running-shoes-women/p/itmffa4f5a941b1e?pid=SHOGP9WCGZENWUJF&lid=LSTSHOGP9WCGZENWUJFUKRQ96&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_19_749&otracker=search&otracker1=search&fm=organic&iid=e154b8f5-3d5e-4068-8d0e-cf055c9d1812.SHOGP9WCGZENWUJF.SEARCH&ppt=sp&ppn=sp&ssid=9jmqw0bffk0000001716205026594&qH=32e27b1148959538,Questeron W Running Shoes For Women,ADIDAS ,2029,0.38,4.3,415
https://www.flipkart.com/nike-pegasus-38-running-shoes-women/p/itmb4a82e39b35b3?pid=SHOGVQ8GJJ7W6RQK&lid=LSTSHOGVQ8GJJ7W6RQKWVULMJ&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_19_750&otracker=search&otracker1=search&fm=organic&iid=e154b8f5-3d5e-4068-8d0e-cf055c9d1812.SHOGVQ8GJJ7W6RQK.SEARCH&ppt=sp&ppn=sp&ssid=9jmqw0bffk0000001716205026594&qH=32e27b1148959538,Pegasus 38 Running Shoes For Women,NIKE ,4997,0.5,4.8,8
https://www.flipkart.com/kraasa-aetherwalk-2-0-casuals-women/p/itmef218bfde799b?pid=SHOGH9YKYBWZWYBF&lid=LSTSHOGH9YKYBWZWYBFEUYV4T&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_19_751&otracker=search&otracker1=search&fm=organic&iid=e154b8f5-3d5e-4068-8d0e-cf055c9d1812.SHOGH9YKYBWZWYBF.SEARCH&ppt=sp&ppn=sp&ssid=9jmqw0bffk0000001716205026594&qH=32e27b1148959538,AetherWalk 2.0 Casuals For Women,Kraasa ,299,0.7,4,2452
https://www.flipkart.com/campus-caly-casuals-women/p/itm2e2ad5ae9b484?pid=SHOGMFGU4GEGYPBR&lid=LSTSHOGMFGU4GEGYPBRLOS0UA&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_19_752&otracker=search&otracker1=search&fm=organic&iid=e154b8f5-3d5e-4068-8d0e-cf055c9d1812.SHOGMFGU4GEGYPBR.SEARCH&ppt=sp&ppn=sp&ssid=9jmqw0bffk0000001716205026594&qH=32e27b1148959538,CALY Casuals For Women,CAMPUS ,1137,0.24,4.4,30
https://www.flipkart.com/asian-fashion-02-sports-shoes-women-without-laces-running-girls-stylish-latest-design-new-fashion-casual-sneakers-ladies-slip-blue-jogging-walking-gym-party-walking/p/itmf7ct5vmzhpge3?pid=SHOF7CRTHEJWKPHU&lid=LSTSHOF7CRTHEJWKPHUORB9WV&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_19_754&otracker=search&otracker1=search&fm=organic&iid=e154b8f5-3d5e-4068-8d0e-cf055c9d1812.SHOF7CRTHEJWKPHU.SEARCH&ppt=sp&ppn=sp&ssid=9jmqw0bffk0000001716205026594&qH=32e27b1148959538,"Fashion-02 sports shoes for women without laces | Running shoes for girls stylish latest design new fashion | casual sneakers for ladies | Slip on blue shoes for jogging, walking, gym & party Walking Shoes For Women",asian ,726,0.27,4.1,16621
https://www.flipkart.com/red-tape-athleisure-sports-shoes-women-soft-cushioned-insole-slip-resistance-walking/p/itmfa709f35d189b?pid=SHOGUZB9AZVSU6VJ&lid=LSTSHOGUZB9AZVSU6VJSYPMAN&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_19_755&otracker=search&otracker1=search&fm=organic&iid=e154b8f5-3d5e-4068-8d0e-cf055c9d1812.SHOGUZB9AZVSU6VJ.SEARCH&ppt=sp&ppn=sp&ssid=9jmqw0bffk0000001716205026594&qH=32e27b1148959538,"Athleisure Sports Shoes for Women | Soft Cushioned Insole, Slip-Resistance Walking Shoes For Women",RED TAPE ,1949,0.7,4.3,176
https://www.flipkart.com/nike-nk-tanjun-women-s-shoes-running-women/p/itmfd9494e4c29e5?pid=SHOGFY9FJDZAZMFD&lid=LSTSHOGFY9FJDZAZMFDVU1OV1&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_19_758&otracker=search&otracker1=search&fm=organic&iid=e154b8f5-3d5e-4068-8d0e-cf055c9d1812.SHOGFY9FJDZAZMFD.SEARCH&ppt=sp&ppn=sp&ssid=9jmqw0bffk0000001716205026594&qH=32e27b1148959538,NK Tanjun Women's Shoes Running Shoes For Women,NIKE ,4249,0.14,4.2,605
https://www.flipkart.com/campus-walking-shoes-women/p/itma1826746e44c8?pid=SHOGEWGMSZD8AZEF&lid=LSTSHOGEWGMSZD8AZEFZHOG3B&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_19_759&otracker=search&otracker1=search&fm=organic&iid=e154b8f5-3d5e-4068-8d0e-cf055c9d1812.SHOGEWGMSZD8AZEF.SEARCH&ppt=sp&ppn=sp&ssid=9jmqw0bffk0000001716205026594&qH=32e27b1148959538,Walking Shoes For Women,CAMPUS ,753,0.16,4,1923
https://www.flipkart.com/nike-wmns-nkair-winflo-9-shield-running-shoes-women/p/itme5c614b2d31f6?pid=SHOGG47MV5RMZ6RG&lid=LSTSHOGG47MV5RMZ6RGZGZCC0&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_19_760&otracker=search&otracker1=search&fm=organic&iid=e154b8f5-3d5e-4068-8d0e-cf055c9d1812.SHOGG47MV5RMZ6RG.SEARCH&ppt=sp&ppn=sp&ssid=9jmqw0bffk0000001716205026594&qH=32e27b1148959538,WMNS NKAIR WINFLO 9 SHIELD Running Shoes For Women,NIKE ,6659,0.31,4.4,24
https://www.flipkart.com/red-tape-athleisure-sports-shoes-women-soft-cushioned-insole-slip-resistance-walking/p/itm5e12e05888bf4?pid=SHOGYTB2SGH8TZEX&lid=LSTSHOGYTB2SGH8TZEX6MM6MQ&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_20_761&otracker=search&otracker1=search&fm=organic&iid=e59b186d-fbac-4865-8ff5-e0f09740654b.SHOGYTB2SGH8TZEX.SEARCH&ppt=sp&ppn=sp&ssid=30wydcls340000001716205028801&qH=32e27b1148959538,"Athleisure Sports Shoes for Women | Soft Cushioned Insole, Slip-Resistance Walking Shoes For Women",RED TAPE ,2309,0.7,4.1,479
https://www.flipkart.com/abros-running-shoes-women/p/itmbfbba7407392f?pid=SHOGXHZKZWPBYPXD&lid=LSTSHOGXHZKZWPBYPXDW3N62P&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_20_762&otracker=search&otracker1=search&fm=organic&iid=e59b186d-fbac-4865-8ff5-e0f09740654b.SHOGXHZKZWPBYPXD.SEARCH&ppt=sp&ppn=sp&ssid=30wydcls340000001716205028801&qH=32e27b1148959538,Running Shoes For Women,Abros ,1979,0.1,4.1,7
https://www.flipkart.com/adidas-lite-racer-3-0-running-shoes-women/p/itm2a65534d1e41a?pid=SHOGMHEYGZCJDPCT&lid=LSTSHOGMHEYGZCJDPCTLXRACO&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_20_763&otracker=search&otracker1=search&fm=organic&iid=e59b186d-fbac-4865-8ff5-e0f09740654b.SHOGMHEYGZCJDPCT.SEARCH&ppt=sp&ppn=sp&ssid=30wydcls340000001716205028801&qH=32e27b1148959538,LITE RACER 3.0 Running Shoes For Women,ADIDAS ,2799,0.44,4,3
https://www.flipkart.com/hrx-hrithik-roshan-running-shoes-women/p/itm935708ce89d58?pid=SHOGRU29YJE5HDHK&lid=LSTSHOGRU29YJE5HDHKEABDUB&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_20_764&otracker=search&otracker1=search&fm=organic&iid=e59b186d-fbac-4865-8ff5-e0f09740654b.SHOGRU29YJE5HDHK.SEARCH&ppt=sp&ppn=sp&ssid=30wydcls340000001716205028801&qH=32e27b1148959538,Running Shoes For Women,HRX by Hrithik Roshan ,1249,0.58,4,210
https://www.flipkart.com/campus-camp-gabbie-running-shoes-women/p/itm04abffa3c46b8?pid=SHOGMZGUHS3ZVGYT&lid=LSTSHOGMZGUHS3ZVGYTMJDEUP&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_20_765&otracker=search&otracker1=search&fm=organic&iid=e59b186d-fbac-4865-8ff5-e0f09740654b.SHOGMZGUHS3ZVGYT.SEARCH&ppt=sp&ppn=sp&ssid=30wydcls340000001716205028801&qH=32e27b1148959538,CAMP GABBIE Running Shoes For Women,CAMPUS ,1367,0.19,4.4,112
https://www.flipkart.com/fabbmate-trendy-without-laces-sports-shoes-women-s-running-walking-daily-wear-mocassin-women/p/itmfc17d3420c50d?pid=SHOGY3BBBJP3AFFY&lid=LSTSHOGY3BBBJP3AFFYIFMUCM&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_20_766&otracker=search&otracker1=search&fm=organic&iid=e59b186d-fbac-4865-8ff5-e0f09740654b.SHOGY3BBBJP3AFFY.SEARCH&ppt=sp&ppn=sp&ssid=30wydcls340000001716205028801&qH=32e27b1148959538,"Trendy Without Laces Sports Shoes for Women's Running, Walking,Daily Wear Mocassin For Women",Fabbmate ,304,0.44,4.1,27276
https://www.flipkart.com/campus-noor-plus-v-walking-shoes-women/p/itm83a037778cb12?pid=SHOGAEMDGHVPFQCC&lid=LSTSHOGAEMDGHVPFQCC0EUUCZ&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_20_767&otracker=search&otracker1=search&fm=organic&iid=e59b186d-fbac-4865-8ff5-e0f09740654b.SHOGAEMDGHVPFQCC.SEARCH&ppt=sp&ppn=sp&ssid=30wydcls340000001716205028801&qH=32e27b1148959538,NOOR PLUS V Walking Shoes For Women,CAMPUS ,880,0.19,4.2,3116
https://www.flipkart.com/red-tape-walking-shoes-women/p/itmb816695f77ea0?pid=SHOGD35Z2NPWQCF4&lid=LSTSHOGD35Z2NPWQCF48NKPYV&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_20_768&otracker=search&otracker1=search&fm=organic&iid=e59b186d-fbac-4865-8ff5-e0f09740654b.SHOGD35Z2NPWQCF4.SEARCH&ppt=sp&ppn=sp&ssid=30wydcls340000001716205028801&qH=32e27b1148959538,Walking Shoes For Women,RED TAPE ,1619,0.7,4.3,1468
https://www.flipkart.com/asics-jolt-4-running-shoes-women/p/itmef29a8e268522?pid=SHOGKUZHB76PKMXU&lid=LSTSHOGKUZHB76PKMXUVTHBDD&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_20_769&otracker=search&otracker1=search&fm=organic&iid=e59b186d-fbac-4865-8ff5-e0f09740654b.SHOGKUZHB76PKMXU.SEARCH&ppt=sp&ppn=sp&ssid=30wydcls340000001716205028801&qH=32e27b1148959538,JOLT 4 Running Shoes For Women,Asics ,2349,0.53,4.2,235
https://www.flipkart.com/campus-camp-callie-walking-shoes-women/p/itma7f954119a56d?pid=SHOGG44YZCGYHBYK&lid=LSTSHOGG44YZCGYHBYKQR7JIG&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_20_770&otracker=search&otracker1=search&fm=organic&iid=e59b186d-fbac-4865-8ff5-e0f09740654b.SHOGG44YZCGYHBYK.SEARCH&ppt=sp&ppn=sp&ssid=30wydcls340000001716205028801&qH=32e27b1148959538,CAMP CALLIE Walking Shoes For Women,CAMPUS ,782,0.21,4,89
https://www.flipkart.com/campus-annie-walking-shoes-women/p/itmcab685585c01f?pid=SHOGGN3UVGZXG6CM&lid=LSTSHOGGN3UVGZXG6CMZZND8L&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_20_771&otracker=search&otracker1=search&fm=organic&iid=e59b186d-fbac-4865-8ff5-e0f09740654b.SHOGGN3UVGZXG6CM.SEARCH&ppt=sp&ppn=sp&ssid=30wydcls340000001716205028801&qH=32e27b1148959538,ANNIE Walking Shoes For Women,CAMPUS ,1073,0.23,4.1,23886
https://www.flipkart.com/hrx-hrithik-roshan-walking-shoes-women/p/itm8cb36b8b733ab?pid=SHOG5AX4KYBYYZHY&lid=LSTSHOG5AX4KYBYYZHY29G2YY&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_20_772&otracker=search&otracker1=search&fm=organic&iid=e59b186d-fbac-4865-8ff5-e0f09740654b.SHOG5AX4KYBYYZHY.SEARCH&ppt=sp&ppn=sp&ssid=30wydcls340000001716205028801&qH=32e27b1148959538,Walking Shoes For Women,HRX by Hrithik Roshan ,580,0.79,4.2,19
https://www.flipkart.com/campus-cristy-running-shoes-women/p/itm464745124f870?pid=SHOG3PFA4QVSMJMP&lid=LSTSHOG3PFA4QVSMJMPFRXWJX&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_20_773&otracker=search&otracker1=search&fm=organic&iid=e59b186d-fbac-4865-8ff5-e0f09740654b.SHOG3PFA4QVSMJMP.SEARCH&ppt=sp&ppn=sp&ssid=30wydcls340000001716205028801&qH=32e27b1148959538,CRISTY Running Shoes For Women,CAMPUS ,704,0.11,4.2,25257
https://www.flipkart.com/campus-camp-jex-walking-shoes-women/p/itm2920a57f44d1c?pid=SHOGN4C4PYP4Z5UM&lid=LSTSHOGN4C4PYP4Z5UMH8C0RO&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_20_775&otracker=search&otracker1=search&fm=organic&iid=e59b186d-fbac-4865-8ff5-e0f09740654b.SHOGN4C4PYP4Z5UM.SEARCH&ppt=sp&ppn=sp&ssid=30wydcls340000001716205028801&qH=32e27b1148959538,CAMP JEX Walking Shoes For Women,CAMPUS ,594,0.4,4.1,305
https://www.flipkart.com/sparx-sl-199-running-shoes-women/p/itmfb86b52ba79d7?pid=SHOGBED8NWK8SCWR&lid=LSTSHOGBED8NWK8SCWRTVXVOU&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_20_776&otracker=search&otracker1=search&fm=organic&iid=e59b186d-fbac-4865-8ff5-e0f09740654b.SHOGBED8NWK8SCWR.SEARCH&ppt=sp&ppn=sp&ssid=30wydcls340000001716205028801&qH=32e27b1148959538,SL 199 Running Shoes For Women,Sparx ,869,0.42,4.2,224
https://www.flipkart.com/abros-leaf-running-shoes-women/p/itmec706a75e4b0a?pid=SHOGY76WZMPQNGQW&lid=LSTSHOGY76WZMPQNGQW0H7CWW&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_20_777&otracker=search&otracker1=search&fm=organic&iid=e59b186d-fbac-4865-8ff5-e0f09740654b.SHOGY76WZMPQNGQW.SEARCH&ppt=sp&ppn=sp&ssid=30wydcls340000001716205028801&qH=32e27b1148959538,LEAF Running Shoes For Women,Abros ,1349,0.1,4.8,24
https://www.flipkart.com/furo-red-chief-walking-shoes-women/p/itmd213b4c25d6bd?pid=SHOG92KUNJAEFYZF&lid=LSTSHOG92KUNJAEFYZFWUF7PK&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_20_779&otracker=search&otracker1=search&fm=organic&iid=e59b186d-fbac-4865-8ff5-e0f09740654b.SHOG92KUNJAEFYZF.SEARCH&ppt=sp&ppn=sp&ssid=30wydcls340000001716205028801&qH=32e27b1148959538,Walking Shoes For Women,Furo by Red Chief ,944,0.63,3.9,28
https://www.flipkart.com/skechers-go-walk-6-grand-ho-walking-shoes-women/p/itm1255dcaed18be?pid=SHOGNAV7HKYHRYDZ&lid=LSTSHOGNAV7HKYHRYDZOYV9XZ&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_20_780&otracker=search&otracker1=search&fm=organic&iid=e59b186d-fbac-4865-8ff5-e0f09740654b.SHOGNAV7HKYHRYDZ.SEARCH&ppt=sp&ppn=sp&ssid=30wydcls340000001716205028801&qH=32e27b1148959538,GO WALK 6 - GRAND HO Walking Shoes For Women,Skechers ,3599,0.4,4.1,85
https://www.flipkart.com/nike-revolution-7-running-shoes-women/p/itme2e2b1df87a87?pid=SHOGTNTA2Y5V4XJQ&lid=LSTSHOGTNTA2Y5V4XJQVBIGLX&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_20_782&otracker=search&otracker1=search&fm=organic&iid=e59b186d-fbac-4865-8ff5-e0f09740654b.SHOGTNTA2Y5V4XJQ.SEARCH&ppt=sp&ppn=sp&ssid=30wydcls340000001716205028801&qH=32e27b1148959538,Revolution 7 Running Shoes For Women,NIKE ,3325,0.1,4.3,56
https://www.flipkart.com/rindas-sneakers-women/p/itm7451b5ae8a60f?pid=SHOG5FMD5HXQDUNZ&lid=LSTSHOG5FMD5HXQDUNZDL3TU4&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_20_785&otracker=search&otracker1=search&fm=organic&iid=e59b186d-fbac-4865-8ff5-e0f09740654b.SHOG5FMD5HXQDUNZ.SEARCH&ppt=sp&ppn=sp&ssid=30wydcls340000001716205028801&qH=32e27b1148959538,Sneakers For Women,RINDAS ,364,0.63,4,23514
